Groups,Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
"agent,mcp",what is a mcp agent,Informational,50,"0.23,0.41,0.82,0.23,0.23,1.00,0.11,0.11,0.11,0.11,0.11,0.11",53,0.00,0.05,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",211
"claude,mcp",what is claude mcp,Informational,90,"0.09,0.19,0.23,0.12,0.09,0.09,0.06,0.06,0.29,0.54,1.00,0.81",55,0.00,0.06,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",123
"anthropic,mcp",what is mcp anthropic,Informational,40,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",50,0.00,0.07,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",100
"client,mcp",what is mcp client,Informational,50,"0.09,0.80,0.42,0.42,0.42,0.42,0.23,0.23,0.52,0.09,1.00,0.09",49,0.37,0.04,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",47000000
"create,mcp",who created mcp,Informational,170,"1.00,0.43,0.43,0.43,0.22,0.35,0.22,0.22,0.29,0.35,0.54,0.35",43,0.00,0.00,"AI Overview, Video, People also ask, Related searches",164
"mcp,wiki",wiki mcp,Informational,170,"1.00,0.81,0.81,1.00,0.65,0.43,0.34,0.43,0.34,0.43,0.43,0.53",44,0.00,0.00,"Video, Related searches",46300000
"mcp,server,wikipedia",wikipedia mcp server,Informational,50,"0.05,1.00,0.05,0.05,0.28,0.05,0.05,0.05,0.05,0.05,0.05,0.05",27,0.00,0.03,"Sitelinks, Reviews, Video, People also ask, Related searches",96
"acronym,mcp",acronym mcp,Informational,110,"1.00,1.00,0.33,0.42,0.66,0.23,0.23,0.33,0.42,0.23,0.42,0.23",40,0.00,0.33,"AI Overview, Video, Video carousel, People also ask, Related searches",124
"ag,grid,mcp,server",ag grid mcp server,Navigational,50,"0.00,0.00,0.00,0.17,0.05,1.00,0.05,0.05,0.05,0.10,0.07,0.05",18,0.00,0.02,"Sitelinks, Video, Related searches",102
"agent,ai,mcp",ai agent mcp,Informational,170,"0.43,1.00,0.65,0.53,0.53,0.81,0.28,0.21,0.21,0.34,0.21,0.34",54,4.09,0.48,"Sitelinks, AI Overview, Video, People also ask, Discussions and forums, Related searches",127
"agent,ai,mcp",ai agents mcp,"Informational, Commercial",70,"1.00,0.07,0.78,1.00,0.21,0.21,0.14,0.14,0.78,1.00,1.00,0.35",50,4.43,0.34,"AI Overview, Video, People also ask, Discussions and forums, Related searches, Ads middle",107
"ai,example,mcp",ai mcp example,Informational,30,"0.11,1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",54,2.63,0.25,"AI Overview, Video, Video carousel, Related searches, Ads bottom",107
mcp,al mcp,Informational,50,"0.00,0.00,0.00,0.00,0.66,0.07,1.00,0.00,0.00,0.00,0.00,0.00",62,0.00,0.33,"AI Overview, Reviews, Video, People also ask, Knowledge panel, Related searches",421
"anthropic,course,mcp",anthropic mcp course,Informational,110,"0.06,0.65,0.65,1.00,0.65,0.65,0.43,0.43,0.34,0.43,0.65,0.53",61,4.25,0.17,"Sitelinks, Video, Video carousel, Discussions and forums, Related searches",2250000
"anthropic,mcp,tool",anthropic mcp tools,"Informational, Transactional",70,"0.50,0.14,0.14,0.14,1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.21",64,0.00,0.06,"Video, Video carousel, Discussions and forums, Related searches",170
"antropic,mcp",antropic mcp,Navigational,140,"0.09,1.00,0.11,0.07,0.34,0.11,0.00,0.34,0.00,0.00,0.00,0.07",83,4.83,0.07,"Sitelinks, Image, Video, People also ask, Related searches, Things to know",
"arxiv,mcp",arxiv mcp,Informational,210,"0.04,0.35,0.22,0.66,0.66,0.35,0.22,0.18,0.35,0.54,1.00,0.54",23,24.23,0.02,"Reviews, Related searches",102
"awesome,list,mcp,servers",awesome mcp servers list,Informational,390,"0.30,0.16,0.05,1.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.01",32,0.00,0.33,"Sitelinks, Video, Discussions and forums, Related searches",131
"azure,mcp",azure mcp,"Informational, Transactional",480,"0.16,0.45,0.67,0.55,0.55,0.67,0.55,0.45,0.76,0.76,1.00,0.76",56,5.03,0.03,"Sitelinks, Video, Video carousel, Related searches",51200000
"best,client,mcp",best mcp client,Commercial,90,"1.00,0.66,1.00,0.66,0.05,0.23,0.32,0.14,0.09,0.09,0.09,0.09",39,0.00,0.06,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches, Ads bottom",129
"best,mcp,server",best mcp server,Commercial,110,"0.05,0.19,0.02,0.02,0.54,0.66,0.00,0.12,0.15,1.00,0.19,0.15",46,1.82,0.19,"Sitelinks, AI Overview, Video, Video carousel, Related searches",116
"best,dev,generator,mcp,server",best mcp server generator for devs,Commercial,40,"1.00,0.22,0.00,0.00,0.00,0.00,0.00",26,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches, Ads bottom",189
"best,coding,mcp,servers",best mcp servers for coding,Commercial,50,"0.18,0.81,1.00,0.27,1.00,1.00,0.18,0.18,0.18,0.18,0.18,0.18",17,3.40,0.32,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",176
"best,development,mcp,servers",best mcp servers for developers,Commercial,50,"0.41,0.41,0.11,0.11,0.23,0.41,0.11,0.11,0.29,0.52,1.00,0.23",23,3.80,0.34,"Sitelinks, AI Overview, Video, Video carousel, Related searches",162
"build,mcp,server",build mcp server,Informational,260,"0.36,0.13,0.13,0.10,0.08,0.13,0.07,0.08,0.07,0.13,0.66,1.00",49,2.35,0.50,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom",59500000
"build,mcp,server",build your own mcp server,Informational,90,"0.52,0.80,0.52,0.66,0.09,1.00,0.23,0.09,0.09,0.19,0.23,0.09",38,3.39,0.39,"Sitelinks, AI Overview, Reviews, Video, Video carousel, Discussions and forums, Related searches, Ads bottom",161
"chatgpt,context,mcp,model,protocol,support",chatgpt mcp support model context protocol,Informational,70,"1.00,0.00,0.00,0.04,0.00,0.00,0.23",26,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",500000
"claude,code,list,mcp,servers",claude code mcp servers list,Informational,40,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.22,0.22,0.22,0.22,0.22",26,0.00,0.33,"Sitelinks, AI Overview, Video, Discussions and forums, Related searches",94
"claude,context",claude context,Informational,210,"0.01,0.01,0.08,0.37,0.25,0.16,0.13,0.13,0.16,0.25,1.00,0.68",53,4.71,0.02,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",133000000
"claude,list,mcp",claude mcp list,Informational,140,"0.06,0.53,0.34,0.53,0.06,0.28,1.00,0.21,1.00,0.65,1.00,0.65",75,15.52,0.04,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads top",36200000
"claude,mcp",claude with mcp,Informational,40,"0.07,1.00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07",51,0.00,0.12,"Sitelinks, Video, Video carousel, Short videos, People also ask, Related searches, Ads bottom",31400000
"cloud,mcp",cloude mcp,"Informational, Commercial",40,"0.00,0.00,0.00,0.00,0.00,0.02,0.43,0.00,0.00,0.00,0.00,1.00",50,3.81,0.04,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads bottom, Ads middle",57500000
"code,mcp",code mcp,Informational,70,"0.05,0.05,0.28,0.05,0.05,0.05,0.05,1.00,0.28,0.05,0.05,0.05",56,0.00,0.02,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",130
"coding,mcp,servers",coding mcp servers,Informational,30,"0.14,0.28,0.28,0.28,1.00,0.71,0.28,0.28,0.28,0.28,0.28,0.28",14,5.12,0.23,"Video, Video carousel, Discussions and forums, Related searches",108
"computer,mcp,use",computer use mcp,Commercial,110,"0.66,0.66,1.00,0.09,0.80,0.80,0.09,0.09,0.09,0.52,0.66,1.00",20,11.78,0.06,"Sitelinks, Reviews, Video, Related searches",179
"consult7,mcp",consult7 mcp,"Informational, Transactional",40,"0.00,1.00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.00",10,0.00,0.33,"Video, Video carousel, People also ask, Related searches",583
"7,context,mcp,server",context 7 mcp server,Informational,320,"0.45,0.00,0.10,0.04,0.08,1.00,0.05,0.16,0.24,0.20,0.20,0.13",34,8.15,0.05,"Sitelinks, Reviews, Video, Related searches",96
"doc,mcp,server",docs mcp server,Informational,110,"0.00,0.82,1.00,0.82,1.00,0.64,0.64,0.52,0.41,0.52,0.52,0.52",31,3.05,0.03,"Video, Related searches",133
"chatgpt,context,mcp,model,protocol,support",does chatgpt support model context protocol mcp,Informational,170,"1.00,0.00,0.00,0.00,0.00,0.00,0.01",57,0.00,0.00,"Sitelinks, AI Overview, Reviews, Video, People also ask, Discussions and forums, Related searches",168
"example,mcp,server",example mcp server,Informational,30,"0.57,0.71,1.00,0.28,0.28,0.42,0.71,0.71,1.00,1.00,1.00,0.28",,2.55,0.09,"Sitelinks, AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches",125
"free,mcp",free mcp,Informational,90,"0.02,0.02,0.02,1.00,0.02,0.02,0.19,0.09,0.06,0.23,0.15,0.09",49,3.45,0.18,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches",58800000
"free,mcp,tool",free mcp tools,Informational,30,"0.14,1.00,0.28,0.28,0.14,0.64,0.14,0.14,0.14,0.14,0.14,0.14",42,3.84,0.71,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",122
"genai,mcp",genai mcp,Informational,90,"1.00,0.65,0.65,0.07,0.65,0.00,0.00,0.00,0.28,0.35,0.00,0.00",50,5.00,0.06,"AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads bottom",128
"get,mcp,start",getting started with mcp,Informational,30,"0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",41,1.46,0.20,"Sitelinks, Video, Video carousel, People also ask, Related searches",105
"cursor,github,mcp,server",github cursor mcp server,Informational,320,"1.00,0.24,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01",44,0.00,0.04,"Sitelinks, Video, Video carousel, Short videos, People also ask, Discussions and forums, Related searches, Ads bottom",9450000
"host,mcp,server",hosted mcp server,Informational,50,"0.27,1.00,0.17,0.17,0.81,0.44,0.37,0.17,0.00,0.00,0.08,0.17",36,4.92,0.52,"Sitelinks, AI Overview, Video, Discussions and forums, Related searches, Ads bottom",133
"become,mcp",how to become a mcp,Informational,90,"0.82,1.00,0.64,0.64,0.82,1.00,0.82,1.00,1.00,0.64,0.64,0.64",23,1.77,0.30,"AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",113000000
"claude,mcp,use",how to use mcp in claude,Informational,50,"0.11,1.00,0.52,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",42,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches",59700000
"mcp,server,write",how to write an mcp server,Informational,110,"0.64,1.00,1.00,0.82,0.52,0.52,0.41,0.11,0.11,1.00,0.64,1.00",47,3.42,0.35,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle",167
"http,mcp,vs",http vs mcp,"Informational, Commercial",70,"0.53,1.00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05",25,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches",125
"iterate,mcp,server",iterable mcp server,"Informational, Transactional",30,"0.00,0.11,0.11,1.00,0.55,0.44,0.77,0.77,1.00",13,27.21,0.27,"Video, Related searches",63
"learning,mcp,server",learn mcp server,"Informational, Transactional",30,"0.27,1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27",50,3.04,0.29,"Sitelinks, Video, Video carousel, People also ask, Related searches",60000000
"client,list,mcp",list of mcp clients,Informational,40,"1.00,0.28,0.56,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",45,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches",33200000
"github,list,mcp,servers",list of mcp servers github,"Navigational, Transactional",90,"1.00,0.34,0.15,1.00,0.15,0.15,0.15,0.06,0.06,0.06,0.06,0.06",88,0.00,0.08,"Sitelinks, Video, Related searches",149
"com,make,mcp,server",make com mcp server,Informational,40,"1.00,0.64,0.64,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",44,2.37,0.08,"Video, Video carousel, Related searches",60200000
"acronym,mcp",mcp acronym,Informational,320,"0.44,0.66,0.66,0.54,0.66,0.54,0.44,0.44,0.44,0.66,0.81,1.00",36,0.00,0.33,"AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",130
"aggregate,mcp",mcp aggregator,Informational,90,"0.09,0.05,0.29,1.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02",5,3.75,0.19,"Sitelinks, AI Overview, Reviews, Video, Related searches, Ads bottom",132
"architecture,diagram,mcp",mcp architecture diagram,Informational,210,"0.53,0.81,0.65,0.81,0.81,0.81,0.53,0.53,0.53,0.81,1.00,0.81",33,3.12,0.09,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",134
"blog,mcp",mcp blog,Navigational,40,"0.45,0.18,0.36,0.18,0.45,0.36,1.00,0.18,0.36,0.18,0.18,0.18",48,0.00,0.03,"Sitelinks, Related searches",129
"c,mcp",mcp c,Informational,50,"0.05,1.00,0.05,0.05,0.05,0.05,0.05,0.05,0.17,0.05,0.05,0.05",27,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",130
"claude,mcp",mcp claude,Informational,880,"0.62,0.37,0.62,0.44,0.30,0.37,0.37,0.24,0.37,0.62,1.00,1.00",38,9.15,0.11,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom",128
"ai,claude,mcp",mcp claude ai,Informational,40,"0.23,0.11,0.11,0.23,1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11",39,4.22,0.32,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",106
"client,mcp,server",mcp client server,Informational,90,"0.43,1.00,0.43,0.28,0.05,0.12,0.05,0.05,0.05,0.05,0.05,0.05",24,2.11,0.13,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches, Ads bottom",134
"company,mcp",mcp company,Informational,70,"0.11,0.64,1.00,0.64,0.11,0.11,0.11,0.11,0.11,0.64,0.52,0.64",53,0.00,0.01,"AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",135
"computer,mcp,products",mcp computer products,Navigational,40,"0.63,0.45,0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",19,0.00,0.01,"Video, People also ask, Knowledge panel, Related searches",184
"connector,mcp",mcp connectors,Informational,170,"0.13,0.16,0.01,0.07,0.00,0.13,0.11,0.16,0.08,0.16,1.00,0.46",23,1.61,0.02,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",3080000
"course,mcp",mcp course,Informational,170,"0.43,1.00,0.35,0.82,0.35,0.35,0.43,0.35,0.43,0.28,0.28,0.35",34,2.77,0.30,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle",108
"database,mcp,server",mcp database server,Informational,40,"0.42,1.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09",41,2.37,0.18,"Sitelinks, AI Overview, Video, Video carousel, Related searches",56600000
"demo,mcp",mcp demo,Informational,50,"1.00,0.33,0.14,0.09,0.51,0.09,0.05,0.00,0.00,0.00,0.00,0.09",37,0.00,0.33,"Sitelinks, Image pack, Video, Video carousel, Related searches",108
"development,mcp",mcp developers,Informational,50,"1.00,0.64,0.36,0.45,0.64,0.18,0.36,0.18,0.18,0.18,0.09,0.18",59,6.30,0.09,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",134
"anthropic,directory,mcp",mcp directory anthropic,Informational,50,"0.00,1.00,0.23,0.80,0.23,0.23,0.09,0.09,0.09,0.09,0.09,0.09",57,0.00,0.07,"Sitelinks, Video carousel, Related searches",102
"discovery,mcp",mcp discovery,Informational,70,"0.09,0.80,1.00,0.52,0.09,0.09,0.09,0.09,0.80,0.52,0.09,0.52",57,0.00,0.01,"Sitelinks, AI Overview, Video, Video carousel, Knowledge panel, Related searches",132
"doc,mcp",mcp doc,Informational,170,"0.03,1.00,1.00,0.28,0.28,0.18,0.28,0.03,0.03,0.03,0.00,0.03",50,0.00,0.02,"Image pack, Video, People also ask, Related searches, Ads bottom",59600000
"doc,mcp",mcp docs,Informational,390,"0.26,0.39,0.39,0.26,0.32,1.00,0.21,0.21,0.32,0.17,0.17,0.09",48,8.49,0.04,"Video, Related searches",138
"explorer,mcp",mcp explorer,Informational,70,"0.00,1.00,0.15,0.53,0.42,0.65,0.07,0.53,0.65,0.42,0.65,0.42",48,0.00,0.33,"Sitelinks, Image pack, Video, Video carousel, Related searches",10300000
"beginners,mcp",mcp for beginners,Informational,90,"0.07,0.42,0.65,0.80,1.00,0.07,0.07,0.07,0.07,0.07,0.42,0.07",37,1.70,0.06,"Sitelinks, Video, Video carousel, Discussions and forums, Related searches",170
"ai,generator,mcp",mcp generative ai,Informational,40,"0.18,0.64,1.00,0.36,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",45,0.00,0.25,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",125
"list,mcp",mcp list,Informational,260,"0.53,0.81,1.00,1.00,0.53,0.67,0.43,0.43,0.53,0.53,0.67,0.43",45,0.00,0.01,"Sitelinks, Video, Video carousel, Related searches",130
"agent,llm,mcp",mcp llm agent,Informational,30,"1.00,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40",48,4.02,0.26,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",126
"logo,mcp",mcp log in,"Navigational, Transactional",90,"1.00,0.64,1.00,0.64,1.00,0.64,0.82,0.45,0.64,0.45,0.36,0.45",38,0.00,0.33,"AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",130
"logo,mcp",mcp logo,Informational,880,"0.31,0.37,0.46,0.37,0.46,0.52,0.46,0.31,0.37,0.31,1.00,0.46",26,0.00,0.33,"Image, Image pack, People also ask, Related searches",108
"application,main,mcp,technology",mcp main applications technology,Informational,70,"1.00,0.21,0.28",29,0.00,0.00,"AI Overview, Video, Video carousel, People also ask, Related searches",156
"management,mcp,service",mcp management service,Informational,50,"0.81,0.64,0.64,1.00,0.64,0.00,0.17,0.17,0.17,0.00,0.17,0.17",29,4.36,0.11,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",56200000
"marketplace,mcp",mcp marketplace,"Informational, Commercial",1000,"0.52,0.46,0.52,0.37,0.46,0.31,0.84,0.25,0.52,0.84,1.00,0.68",44,2.45,0.01,"Video, Related searches",131
"mcp,media",mcp media,Informational,40,"1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17",25,0.00,0.33,"AI Overview, Image, Video, Video carousel, People also ask",52000000
"ai,mcp,open",mcp open ai,"Informational, Transactional",40,"0.37,1.00,0.37,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.37,0.00",48,4.80,0.10,"Video, Video carousel, People also ask, Related searches, Ads top, Ads bottom",110
"mcp,openai",mcp openai,"Informational, Navigational",390,"0.83,1.00,0.56,0.44,0.44,0.44,0.14,0.14,0.08,0.14,0.14,0.14",55,4.13,0.06,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads bottom",44300000
"mcp,paper",mcp paper,Informational,140,"0.52,0.79,0.52,0.07,0.52,0.07,0.07,0.07,0.07,1.00,0.07,0.14",49,0.00,0.33,"Video, Related searches",198
"mcp,project",mcp project,Informational,90,"0.64,0.52,1.00,0.64,0.64,0.64,0.41,0.29,0.29,0.29,0.41,0.29",51,0.00,0.01,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",59400000
"mcp,remote,servers",mcp remote servers,Commercial,50,"0.18,1.00,1.00,0.63,0.63,0.45,0.45,0.18,0.00,0.18,0.18,0.18",28,8.99,0.29,"Sitelinks, Video, Video carousel, Related searches",42200000
"mcp,repository",mcp repositories,Informational,30,"0.11,0.00,0.00,0.00,1.00,0.00,0.00,0.41,0.11,0.52,0.05,0.00",68,4.50,0.05,"Sitelinks, Video, Video carousel, Related searches",125
"api,mcp,server",mcp server api,Informational,50,"0.05,1.00,0.11,0.64,0.11,0.00,0.11,0.17,0.41,0.17,0.11,0.52",45,3.23,0.24,"Sitelinks, AI Overview, Reviews, Video, Video carousel, Related searches",126
"client,mcp,server",mcp server client,Informational,70,"1.00,0.64,0.82,0.29,0.29,0.11,0.11,0.00,0.11,0.11,0.11,0.00",31,0.00,0.07,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",132
"architecture,client,mcp,server",mcp server client architecture,Informational,30,"1.00,0.27,0.27,0.27,0.27,0.27,0.18,0.18,0.18,0.18,0.18,0.18",22,2.83,0.27,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches, Ads bottom",133
